TransactionID,CustomerID,Products,Timestamp
17212,C514,"Milk, Yogurt, Dumpling, Cheese, Juice, Cereal",2025-02-02
17213,C298,"Cereal, Chickpeas, Detergent, Shampoo",2025-03-14
17214,C223,"Water, Honey, Beans, Butter, Cookie, Banana, Cheese, Egg, Onion",2025-03-17
17215,C164,"Soap, Cucumber, Tomato, Pizza",2025-02-20
17216,C198,"Chickpeas, Butter, Cheese, Cola, Shampoo, Juice, Honey, Fish",2025-01-20
17217,C407,"Cucumber, Cookie, Yogurt, Cheese, Beans, Chicken, Dumpling",2025-03-02
17218,C193,"Minced Meat, Detergent, Rice, Banana",2025-01-06
17219,C116,"Cracker, Dumpling, Cola, Tomato, Bread, Fish, Butter, Minced Meat",2025-04-30
17220,C371,"Strawberry, Juice, Cola, Minced Meat, Lentil, Fish, Detergent",2025-02-06
17221,C748,"Potato, Yogurt, Cereal, Cola, Honey, Flatbread with Meat",2025-02-08
17222,C600,"Butter, Egg, Pizza, Chocolate, Water, Juice, Shampoo, Chicken, Honey, Cucumber",2025-02-25
17223,C882,"Chickpeas, Onion, Honey",2025-01-09
17224,C917,"Chicken, Soda, Cola, Cookie, Bread, Detergent, Cracker, Soap",2025-04-17
17225,C17,"Cola, Cheese, Strawberry",2025-04-18
17226,C241,"Strawberry, Lentil, Shampoo, Detergent, Pizza, Onion, Butter, Sausage, Cheese",2025-04-09
17227,C745,"Chicken, Dumpling, Juice, Ice Cream, Onion, Butter, Lentil",2025-04-14
17228,C576,"Shampoo, Pizza, Cereal, Ice Cream, Juice",2025-04-15
17229,C510,"Chickpeas, Butter, Minced Meat, Cheese, Yogurt, Cracker",2025-04-21
17230,C581,"Chickpeas, Water, Potato, Cola, Chips, Tomato, Juice",2025-02-02
17231,C181,"Strawberry, Apple, Sausage, Fish, Soap, Minced Meat, Dish Sponge",2025-03-05
17232,C82,"Chips, Milk, Chocolate, Cereal",2025-01-14
17233,C583,"Ice Cream, Beans, Yogurt, Fish, Chicken, Chocolate, Sausage, Bread, Apple, Tomato",2025-03-14
17234,C376,"Flatbread with Meat, Minced Meat, Chocolate, Cookie, Chips, Dish Sponge",2025-04-22
17235,C138,"Strawberry, Minced Meat, Egg, Dumpling, Chips, Soap, Dish Sponge, Detergent, Cola, Beans",2025-02-12
17236,C257,"Flatbread with Meat, Shampoo, Tomato, Bread, Cucumber, Honey, Detergent, Butter, Cola",2025-04-02
17237,C346,"Soap, Water, Detergent, Dumpling, Cheese, Honey, Sausage, Apple",2025-01-19
17238,C474,"Minced Meat, Onion, Chicken, Lentil, Beans, Chickpeas, Cracker, Shampoo, Sausage",2025-01-25
17239,C394,"Orange, Cracker, Chips, Water, Milk, Minced Meat, Flatbread with Meat, Chocolate, Cookie, Juice, Cereal",2025-04-07
17240,C20,"Milk, Dumpling, Banana, Orange, Yogurt, Cheese, Bread, Cereal",2025-04-02
17241,C929,"Chickpeas, Orange, Tomato, Water, Cola, Juice",2025-04-26
17242,C601,"Shampoo, Cola, Soda",2025-01-09
17243,C941,"Soap, Shampoo, Cola, Flatbread with Meat, Cookie, Beans, Banana, Onion, Pizza, Cracker",2025-04-16
17244,C169,"Bread, Fish, Milk, Strawberry, Dumpling, Chickpeas, Cookie",2025-01-20
17245,C15,"Yogurt, Shampoo, Dish Sponge, Cheese, Detergent, Rice, Minced Meat, Potato, Bread",2025-01-12
17246,C856,"Ice Cream, Fish, Sausage, Rice, Soap",2025-01-07
17247,C960,"Chocolate, Chickpeas, Strawberry, Chips, Yogurt, Pizza",2025-01-15
17248,C980,"Orange, Chickpeas, Milk, Dish Sponge, Soda, Juice",2025-01-28
17249,C488,"Juice, Soap, Ice Cream, Cola, Flatbread with Meat, Lentil, Yogurt, Tomato, Onion",2025-04-28
17250,C202,"Ice Cream, Soda, Minced Meat, Yogurt, Apple, Butter, Rice, Soap, Flatbread with Meat, Cracker",2025-02-07
17251,C150,"Dish Sponge, Ice Cream, Detergent, Soda, Lentil, Potato, Dumpling, Banana",2025-01-17
17252,C149,"Sausage, Cola, Butter, Pizza, Tomato, Flatbread with Meat, Dish Sponge, Cheese, Lentil",2025-03-24
17253,C27,"Cucumber, Lentil, Minced Meat, Milk, Honey, Butter, Yogurt, Soda, Cheese, Cereal",2025-03-10
17254,C141,"Honey, Chocolate, Butter, Potato, Dish Sponge, Apple, Ice Cream, Detergent, Banana",2025-04-13
17255,C38,"Dumpling, Chocolate, Dish Sponge, Cereal, Ice Cream",2025-01-10
17256,C315,"Dumpling, Banana, Juice, Chocolate, Cereal, Honey, Soap, Orange, Lentil",2025-03-02
17257,C521,"Bread, Cereal, Yogurt, Chocolate, Cracker, Dumpling, Soda, Sausage",2025-01-06
17258,C306,"Chocolate, Juice, Cheese, Rice",2025-03-19
17259,C153,"Milk, Minced Meat, Cereal",2025-01-10
17260,C944,"Chickpeas, Rice, Fish, Cola",2025-02-14
17261,C847,"Onion, Butter, Juice, Chicken, Ice Cream, Minced Meat, Water",2025-02-07
17262,C663,"Pizza, Chips, Chickpeas, Cookie, Rice, Soap, Butter",2025-02-23
17263,C325,"Yogurt, Apple, Flatbread with Meat, Cookie, Minced Meat",2025-03-23
17264,C75,"Juice, Rice, Cola, Butter, Honey, Banana, Chips, Strawberry, Cheese",2025-01-30
17265,C59,"Fish, Beans, Minced Meat, Dish Sponge, Lentil, Tomato, Water, Pizza",2025-03-22
17266,C31,"Shampoo, Potato, Tomato, Juice",2025-03-28
17267,C573,"Beans, Ice Cream, Cucumber, Strawberry, Sausage, Cookie",2025-03-03
17268,C377,"Tomato, Cucumber, Soda, Milk, Apple, Onion, Potato",2025-01-05
17269,C227,"Water, Shampoo, Cookie, Chickpeas, Banana, Tomato, Minced Meat, Milk, Chocolate, Cereal",2025-01-23
17270,C863,"Flatbread with Meat, Chocolate, Sausage, Pizza, Cucumber, Onion, Honey, Cookie, Minced Meat, Shampoo",2025-04-06
17271,C39,"Water, Sausage, Banana, Lentil, Strawberry, Butter",2025-04-19
17272,C741,"Chicken, Chickpeas, Orange, Cucumber, Water, Cookie, Dumpling, Yogurt",2025-01-08
17273,C545,"Honey, Tomato, Butter, Cookie, Bread, Banana, Yogurt, Ice Cream",2025-03-08
17274,C988,"Yogurt, Honey, Dumpling",2025-04-23
17275,C792,"Yogurt, Soda, Orange, Rice, Chickpeas, Water, Lentil",2025-04-30
17276,C991,"Onion, Rice, Minced Meat",2025-02-21
17277,C445,"Dumpling, Minced Meat, Chips, Orange, Rice, Strawberry, Dish Sponge, Chocolate",2025-01-07
17278,C143,"Detergent, Soda, Onion, Cookie, Strawberry, Sausage, Cracker",2025-03-30
17279,C148,"Cheese, Juice, Tomato, Lentil, Apple, Pizza, Cracker",2025-02-13
17280,C178,"Cola, Ice Cream, Potato, Water",2025-02-19
17281,C645,"Cola, Juice, Minced Meat, Detergent, Soda",2025-01-12
17282,C555,"Dish Sponge, Cracker, Orange, Chicken, Apple, Rice, Detergent, Onion, Minced Meat, Dumpling",2025-01-28
17283,C423,"Cereal, Strawberry, Detergent, Flatbread with Meat, Beans, Bread, Lentil, Chicken",2025-04-06
17284,C166,"Rice, Detergent, Milk, Ice Cream, Chickpeas, Cereal",2025-02-18
17285,C945,"Dumpling, Detergent, Orange, Fish, Water, Ice Cream, Dish Sponge, Yogurt, Bread, Onion",2025-02-09
17286,C422,"Butter, Chickpeas, Cereal, Egg, Juice, Onion",2025-04-29
17287,C835,"Strawberry, Potato, Milk",2025-03-12
17288,C790,"Beans, Bread, Chickpeas, Minced Meat, Soap, Chicken, Potato",2025-02-14
17289,C185,"Sausage, Strawberry, Lentil, Dumpling, Rice, Chips, Pizza, Banana, Apple",2025-02-10
17290,C149,"Potato, Dish Sponge, Orange, Dumpling, Honey",2025-04-05
17291,C821,"Chocolate, Juice, Honey, Cheese, Apple, Minced Meat",2025-01-29
17292,C794,"Potato, Pizza, Milk, Cereal",2025-04-24
17293,C833,"Juice, Ice Cream, Egg, Cola, Sausage, Soda",2025-03-24
17294,C991,"Strawberry, Shampoo, Soda, Chips, Water, Bread, Honey, Tomato",2025-01-04
17295,C944,"Chickpeas, Fish, Strawberry, Dumpling, Milk",2025-01-30
17296,C150,"Dumpling, Minced Meat, Soap, Chickpeas, Sausage, Juice",2025-03-19
17297,C132,"Rice, Apple, Shampoo, Soda, Ice Cream, Potato, Orange, Water, Butter, Lentil",2025-04-04
17298,C698,"Chocolate, Pizza, Ice Cream, Cracker, Yogurt, Honey",2025-04-14
17299,C586,"Soda, Onion, Lentil, Potato, Dumpling, Chickpeas, Shampoo, Yogurt",2025-04-16
17300,C698,"Chips, Soda, Egg, Water",2025-01-14
17301,C663,"Egg, Cheese, Cookie",2025-01-11
17302,C857,"Ice Cream, Juice, Water",2025-01-18
17303,C190,"Banana, Bread, Fish",2025-02-02
17304,C144,"Sausage, Chicken, Shampoo",2025-02-25
17305,C672,"Cookie, Dumpling, Onion, Cola, Rice, Fish, Cracker",2025-03-13
17306,C433,"Beans, Rice, Ice Cream, Cucumber, Cereal, Sausage, Pizza",2025-04-07
17307,C702,"Cucumber, Cookie, Rice, Juice, Onion, Milk, Chocolate",2025-02-24
17308,C983,"Beans, Chickpeas, Apple",2025-04-12
17309,C619,"Shampoo, Cereal, Sausage, Chicken, Rice, Potato, Soda, Water, Juice",2025-04-25
17310,C490,"Soda, Potato, Water, Juice, Cookie, Yogurt",2025-02-18
17311,C884,"Cucumber, Ice Cream, Onion, Potato, Cheese, Fish, Soap, Rice, Shampoo, Cookie",2025-03-16
17312,C987,"Onion, Fish, Strawberry, Dumpling, Banana, Egg, Apple, Yogurt, Juice",2025-03-12
17313,C673,"Ice Cream, Apple, Chips, Chocolate, Rice",2025-04-11
17314,C879,"Cucumber, Chickpeas, Chips, Dumpling, Sausage",2025-04-17
17315,C653,"Chocolate, Dumpling, Banana, Yogurt, Beans, Sausage, Milk, Cola, Dish Sponge, Egg, Cereal",2025-02-05
17316,C132,"Bread, Cookie, Flatbread with Meat, Chocolate, Orange, Cola, Yogurt",2025-01-04
17317,C344,"Chickpeas, Milk, Cucumber, Fish, Banana, Tomato, Chicken, Cereal",2025-04-08
17318,C458,"Rice, Cheese, Chickpeas, Fish, Cookie, Honey, Egg, Soda, Chicken, Ice Cream",2025-01-24
17319,C955,"Orange, Flatbread with Meat, Banana, Soap, Fish, Dumpling, Chicken, Strawberry, Juice",2025-01-24
17320,C984,"Potato, Fish, Detergent, Yogurt, Water, Cola",2025-01-18
17321,C222,"Chicken, Cola, Cereal, Potato, Butter, Detergent",2025-03-17
17322,C819,"Strawberry, Water, Ice Cream, Flatbread with Meat, Fish, Cheese, Cracker, Chips, Yogurt",2025-02-10
17323,C674,"Strawberry, Tomato, Egg, Cheese, Chicken, Onion, Pizza, Juice, Chips, Dish Sponge",2025-02-18
17324,C712,"Chocolate, Yogurt, Milk, Lentil, Chicken, Dumpling, Cereal",2025-03-23
17325,C861,"Chicken, Chickpeas, Orange, Cheese, Water",2025-01-10
17326,C562,"Cracker, Egg, Milk, Chips, Potato, Chocolate, Soap, Dumpling, Flatbread with Meat, Cereal",2025-03-13
17327,C10,"Dish Sponge, Pizza, Chickpeas",2025-02-15
17328,C251,"Banana, Dish Sponge, Potato",2025-02-23
17329,C297,"Cookie, Sausage, Detergent, Orange, Cola, Fish, Honey",2025-02-21
17330,C770,"Sausage, Banana, Cola, Onion, Cucumber, Chicken, Potato",2025-04-18
17331,C483,"Lentil, Juice, Pizza, Cucumber, Yogurt, Cracker",2025-02-24
17332,C907,"Egg, Potato, Honey, Banana, Bread, Cheese",2025-01-29
17333,C554,"Chicken, Onion, Orange",2025-04-22
17334,C943,"Strawberry, Milk, Sausage, Beans, Cucumber",2025-02-18
17335,C976,"Chocolate, Pizza, Apple, Soda, Yogurt",2025-01-24
17336,C356,"Soap, Chickpeas, Water, Chocolate, Fish, Potato, Dish Sponge",2025-04-19
17337,C30,"Cola, Cookie, Cracker, Ice Cream",2025-01-30
17338,C695,"Honey, Rice, Butter",2025-03-25
17339,C646,"Chips, Chicken, Orange, Sausage, Juice",2025-04-07
17340,C419,"Chips, Chicken, Cheese, Bread, Rice, Cola, Butter, Fish",2025-01-22
17341,C386,"Minced Meat, Onion, Apple, Chips, Water",2025-02-02
17342,C160,"Cola, Banana, Cucumber, Cereal, Honey, Butter",2025-02-12
17343,C725,"Cola, Dish Sponge, Bread, Orange, Pizza, Juice, Dumpling, Shampoo, Onion, Cheese",2025-04-03
17344,C370,"Dumpling, Strawberry, Dish Sponge",2025-03-13
17345,C366,"Cucumber, Strawberry, Apple, Milk, Minced Meat, Honey",2025-02-15
17346,C896,"Dumpling, Tomato, Minced Meat, Bread, Ice Cream",2025-02-13
17347,C795,"Egg, Cucumber, Chickpeas, Onion, Dish Sponge",2025-02-14
17348,C242,"Soap, Apple, Strawberry, Detergent, Water, Pizza, Tomato, Sausage, Beans",2025-03-19
17349,C759,"Chickpeas, Cola, Chicken",2025-03-04
17350,C272,"Dish Sponge, Cracker, Cola, Cucumber, Bread, Minced Meat",2025-02-22
17351,C522,"Fish, Water, Banana, Onion, Strawberry",2025-01-22
17352,C844,"Ice Cream, Orange, Cola, Strawberry, Dish Sponge, Bread",2025-02-11
17353,C749,"Sausage, Milk, Cheese, Detergent, Ice Cream, Chickpeas, Soda, Beans",2025-04-07
17354,C225,"Water, Honey, Sausage, Dish Sponge, Cracker, Pizza, Potato, Rice",2025-01-05
17355,C902,"Cola, Strawberry, Yogurt, Pizza, Cheese",2025-03-29
17356,C784,"Dish Sponge, Minced Meat, Tomato, Bread, Milk, Detergent",2025-01-01
17357,C151,"Flatbread with Meat, Honey, Soda, Soap",2025-03-23
17358,C882,"Cereal, Soda, Milk",2025-01-02
17359,C392,"Cucumber, Milk, Egg, Shampoo, Soda, Soap, Cereal",2025-04-06
17360,C988,"Cola, Chicken, Cucumber, Butter",2025-03-14
17361,C505,"Dish Sponge, Juice, Beans",2025-04-19
17362,C60,"Cereal, Cookie, Soda, Shampoo, Water, Chickpeas, Detergent, Yogurt",2025-01-13
17363,C481,"Pizza, Banana, Soda, Fish, Lentil, Shampoo",2025-04-30
17364,C481,"Chickpeas, Chocolate, Cookie",2025-01-11
17365,C836,"Tomato, Chips, Dumpling, Sausage, Cookie, Onion, Strawberry, Chicken, Yogurt, Cucumber",2025-04-03
17366,C371,"Cucumber, Chocolate, Yogurt, Fish, Cereal, Soda",2025-03-08
17367,C663,"Cracker, Dumpling, Onion, Chips, Orange",2025-04-02
17368,C938,"Soda, Sausage, Yogurt, Orange, Lentil, Detergent, Flatbread with Meat, Chicken, Honey, Onion",2025-03-01
17369,C215,"Minced Meat, Water, Cookie",2025-04-05
17370,C172,"Flatbread with Meat, Dish Sponge, Chocolate, Tomato, Egg, Soda",2025-03-25
17371,C879,"Ice Cream, Rice, Apple, Cookie, Cucumber, Milk, Onion, Cereal",2025-01-30
17372,C786,"Juice, Ice Cream, Cola, Apple, Sausage, Banana, Dish Sponge",2025-04-16
17373,C953,"Flatbread with Meat, Cereal, Sausage, Pizza",2025-01-31
17374,C185,"Cracker, Butter, Water, Cola, Sausage, Pizza, Chickpeas, Yogurt, Minced Meat, Orange",2025-01-28
17375,C826,"Cracker, Cucumber, Rice, Sausage, Apple, Milk, Chocolate, Soap, Cheese, Tomato, Cereal",2025-03-19
17376,C395,"Soda, Dish Sponge, Juice, Beans, Milk, Cheese, Dumpling, Orange, Fish",2025-03-25
17377,C326,"Egg, Orange, Lentil, Pizza, Butter, Sausage",2025-03-15
17378,C675,"Juice, Shampoo, Lentil, Potato, Dish Sponge, Water",2025-02-10
17379,C992,"Cheese, Flatbread with Meat, Rice, Soap, Minced Meat, Lentil, Ice Cream, Soda",2025-02-28
17380,C985,"Egg, Lentil, Strawberry",2025-02-23
17381,C468,"Chocolate, Minced Meat, Soda",2025-02-28
17382,C107,"Fish, Bread, Potato",2025-03-07
17383,C2,"Orange, Chicken, Detergent, Soap, Flatbread with Meat",2025-02-11
17384,C588,"Yogurt, Ice Cream, Onion",2025-03-10
17385,C533,"Cookie, Fish, Ice Cream, Flatbread with Meat",2025-01-06
17386,C200,"Flatbread with Meat, Honey, Banana, Pizza, Butter, Minced Meat",2025-01-07
17387,C252,"Bread, Strawberry, Juice, Cracker, Pizza, Yogurt, Beans",2025-04-18
17388,C519,"Yogurt, Butter, Water",2025-04-24
17389,C421,"Yogurt, Butter, Tomato, Chicken, Cereal, Fish, Orange",2025-02-18
17390,C986,"Banana, Bread, Butter, Honey, Rice",2025-03-24
17391,C742,"Butter, Cola, Soap, Cracker, Dumpling, Shampoo, Lentil",2025-03-03
17392,C825,"Chicken, Cucumber, Ice Cream, Yogurt, Banana, Strawberry, Water, Sausage, Cracker, Flatbread with Meat",2025-02-12
17393,C767,"Apple, Juice, Butter, Flatbread with Meat, Chicken",2025-04-19
17394,C658,"Egg, Ice Cream, Milk, Chicken, Sausage, Dumpling, Bread, Orange, Cereal, Dish Sponge",2025-01-06
17395,C531,"Banana, Dish Sponge, Bread, Rice, Chickpeas, Beans, Chicken, Apple, Soap",2025-03-09
17396,C650,"Dumpling, Bread, Flatbread with Meat, Fish, Cookie",2025-03-01
17397,C276,"Chips, Cola, Sausage, Dumpling, Chocolate, Egg, Apple, Fish, Rice",2025-02-01
17398,C194,"Sausage, Soda, Cracker, Chips, Egg",2025-03-19
17399,C986,"Tomato, Flatbread with Meat, Rice, Sausage, Cereal, Lentil, Chips, Beans, Dumpling, Shampoo",2025-02-15
17400,C772,"Potato, Sausage, Cereal, Pizza, Ice Cream",2025-04-25
17401,C997,"Cola, Chickpeas, Pizza, Beans, Fish, Ice Cream, Flatbread with Meat, Egg, Minced Meat",2025-04-09
17402,C937,"Shampoo, Soda, Yogurt, Chips, Flatbread with Meat, Chocolate",2025-04-19
17403,C369,"Onion, Apple, Soda, Orange",2025-04-11
17404,C612,"Dumpling, Orange, Shampoo, Cucumber, Minced Meat, Cheese, Chocolate",2025-04-18
17405,C386,"Cracker, Water, Soda, Fish",2025-03-23
17406,C133,"Cereal, Beans, Soap, Orange, Pizza, Minced Meat, Yogurt, Milk, Detergent",2025-01-14
17407,C448,"Dish Sponge, Egg, Bread, Sausage, Cookie, Detergent, Pizza, Strawberry, Beans",2025-02-02
17408,C445,"Yogurt, Soap, Flatbread with Meat, Orange",2025-03-04
17409,C656,"Shampoo, Butter, Orange, Dish Sponge, Onion, Yogurt, Cookie, Milk, Lentil",2025-03-26
17410,C777,"Cheese, Soda, Yogurt, Strawberry, Egg, Dish Sponge, Pizza, Lentil, Detergent",2025-01-21
17411,C704,"Juice, Cereal, Bread, Cucumber, Sausage, Lentil, Chips, Honey",2025-02-21
17412,C974,"Bread, Rice, Dumpling, Chicken, Flatbread with Meat, Egg",2025-04-17
17413,C427,"Cracker, Strawberry, Soap, Cucumber, Chicken, Dumpling, Bread",2025-01-12
17414,C355,"Sausage, Pizza, Fish, Beans, Chicken",2025-02-13
17415,C621,"Apple, Lentil, Juice, Banana, Strawberry, Cheese, Egg, Onion, Dumpling",2025-02-21
17416,C483,"Egg, Banana, Flatbread with Meat, Juice, Pizza, Butter, Water, Honey, Cereal, Strawberry",2025-03-21
17417,C457,"Soap, Yogurt, Cereal, Cookie",2025-02-16
17418,C375,"Cola, Juice, Tomato, Chickpeas, Chocolate",2025-03-26
17419,C749,"Detergent, Soda, Cucumber, Chips, Dish Sponge, Onion, Butter, Flatbread with Meat",2025-02-22
17420,C830,"Chocolate, Ice Cream, Cucumber, Butter, Minced Meat, Chips",2025-04-04
17421,C748,"Soap, Potato, Strawberry, Beans, Butter, Cheese",2025-02-13
17422,C546,"Chickpeas, Sausage, Orange, Dish Sponge, Honey",2025-02-09
17423,C537,"Milk, Shampoo, Juice, Onion, Cracker, Butter, Apple",2025-02-14
17424,C121,"Chips, Cereal, Potato, Cola, Cracker",2025-01-02
17425,C868,"Dumpling, Cracker, Butter, Potato, Ice Cream, Chicken, Juice, Banana",2025-03-13
17426,C703,"Onion, Apple, Rice, Minced Meat, Chickpeas, Juice, Potato, Cookie, Cracker, Beans",2025-03-18
17427,C917,"Dumpling, Butter, Fish, Banana, Bread, Minced Meat",2025-03-14
17428,C598,"Honey, Cookie, Dish Sponge",2025-03-23
17429,C495,"Chips, Butter, Ice Cream, Cheese, Pizza, Apple, Soda, Fish",2025-01-07
17430,C955,"Soda, Onion, Lentil, Chickpeas, Strawberry, Pizza, Minced Meat",2025-02-04
17431,C8,"Water, Apple, Onion, Chocolate, Yogurt, Juice, Milk, Cereal",2025-02-01
17432,C673,"Bread, Pizza, Orange, Soap, Minced Meat",2025-02-05
17433,C107,"Juice, Dish Sponge, Shampoo, Lentil, Soap, Potato, Detergent, Cheese, Banana, Strawberry",2025-04-14
17434,C81,"Yogurt, Cucumber, Lentil",2025-04-10
17435,C336,"Banana, Yogurt, Water, Orange, Pizza, Chips",2025-03-07
17436,C451,"Juice, Fish, Chicken, Potato, Water, Cracker, Egg, Tomato, Ice Cream, Milk, Cereal",2025-01-31
17437,C804,"Strawberry, Bread, Sausage, Chicken, Dumpling, Lentil, Juice, Pizza, Chips, Soap",2025-03-16
17438,C75,"Honey, Pizza, Chips, Dish Sponge, Yogurt, Cookie, Banana, Minced Meat, Soda, Shampoo",2025-03-09
17439,C682,"Cheese, Cracker, Butter, Detergent",2025-04-08
17440,C160,"Cracker, Juice, Apple, Tomato, Onion, Orange, Soap, Egg",2025-01-22
17441,C329,"Water, Cereal, Potato",2025-01-08
17442,C10,"Chickpeas, Chocolate, Egg, Water, Rice, Dumpling",2025-02-12
17443,C21,"Pizza, Bread, Flatbread with Meat, Cracker, Onion, Yogurt",2025-04-29
17444,C314,"Shampoo, Cookie, Rice",2025-01-15
17445,C205,"Lentil, Sausage, Flatbread with Meat, Chicken",2025-01-05
17446,C954,"Chicken, Milk, Chickpeas, Honey, Cereal, Juice, Water",2025-03-03
17447,C263,"Ice Cream, Butter, Potato, Egg, Cracker, Tomato, Cookie, Flatbread with Meat, Chips",2025-02-11
17448,C616,"Juice, Pizza, Yogurt, Chocolate, Cheese, Sausage, Cola",2025-04-23
17449,C352,"Fish, Strawberry, Apple, Ice Cream, Soda",2025-04-25
17450,C903,"Dish Sponge, Beans, Apple, Honey",2025-02-14
17451,C488,"Flatbread with Meat, Minced Meat, Yogurt, Orange, Apple, Honey",2025-01-07
17452,C299,"Egg, Honey, Soda, Sausage, Soap, Beans, Cucumber, Chicken, Banana, Apple",2025-01-12
17453,C169,"Rice, Juice, Chicken, Water",2025-02-04
17454,C334,"Rice, Ice Cream, Yogurt",2025-03-15
17455,C52,"Egg, Ice Cream, Cookie, Honey, Chips, Rice, Soap, Detergent",2025-02-28
17456,C209,"Cereal, Yogurt, Butter, Potato, Sausage, Cheese, Bread, Pizza, Chips",2025-03-03
17457,C216,"Cheese, Minced Meat, Dish Sponge, Fish, Bread, Honey, Strawberry, Juice",2025-03-11
17458,C964,"Soda, Milk, Cookie, Cereal",2025-03-22
17459,C994,"Onion, Cola, Cheese, Cucumber",2025-03-08
17460,C470,"Cereal, Orange, Chips, Dish Sponge, Egg, Soda, Cheese, Pizza",2025-02-28
17461,C934,"Lentil, Flatbread with Meat, Cookie",2025-01-18
17462,C955,"Milk, Dumpling, Chocolate, Pizza, Potato, Orange, Butter",2025-01-12
17463,C561,"Orange, Tomato, Soap, Detergent, Egg",2025-01-02
17464,C20,"Sausage, Banana, Tomato, Flatbread with Meat, Chicken, Water, Juice, Chickpeas, Fish",2025-01-22
17465,C731,"Apple, Minced Meat, Dumpling, Flatbread with Meat, Cheese",2025-03-11
17466,C842,"Chickpeas, Soda, Cheese, Chocolate, Beans, Detergent, Cracker",2025-02-11
17467,C825,"Fish, Cheese, Rice, Pizza, Onion",2025-03-10
17468,C367,"Banana, Cookie, Chocolate",2025-01-12
17469,C169,"Banana, Potato, Onion, Flatbread with Meat, Detergent, Cola, Cucumber",2025-02-27
17470,C976,"Egg, Minced Meat, Milk, Cucumber, Flatbread with Meat, Lentil, Strawberry, Banana, Chicken, Ice Cream",2025-04-29
17471,C14,"Chicken, Butter, Pizza, Detergent, Soap, Soda",2025-04-22
17472,C264,"Orange, Soap, Tomato, Flatbread with Meat",2025-02-23
17473,C320,"Flatbread with Meat, Tomato, Onion",2025-01-25
17474,C226,"Onion, Cracker, Fish",2025-01-31
17475,C246,"Tomato, Dumpling, Shampoo, Chips, Dish Sponge, Cracker, Strawberry, Honey",2025-02-15
17476,C972,"Chips, Chicken, Cola, Dumpling, Soda",2025-02-23
17477,C884,"Chicken, Water, Honey, Dish Sponge, Soda, Chips",2025-02-26
17478,C969,"Apple, Pizza, Banana, Sausage, Flatbread with Meat",2025-01-25
17479,C297,"Honey, Soap, Flatbread with Meat, Chickpeas, Butter, Dish Sponge",2025-02-04
17480,C866,"Cracker, Potato, Pizza, Chocolate, Dish Sponge, Tomato, Flatbread with Meat, Onion",2025-04-26
17481,C974,"Milk, Potato, Apple, Honey, Juice, Butter, Fish, Minced Meat, Rice, Lentil, Cereal",2025-01-06
17482,C865,"Egg, Ice Cream, Cucumber, Flatbread with Meat",2025-01-06
17483,C321,"Detergent, Yogurt, Lentil, Cheese, Dumpling",2025-03-04
